Coder,Dir,Image,Modified,Object,Comments,ObjectCount,StudyRelated,Food,Clothing,Toy,Book,Electronic,Plant,Animal,ToolWork,ToolMealtime,OtherLargeImmovable,OtherSynthetic,OtherNatural,None,Exclude,Unsure,Flagged,Skipped
Annotator,BER38-14moF,005150.01.gif,2022-02-16 17:02:24,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005155.01.gif,2022-02-16 17:03:50,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005200.02.gif,2022-02-16 17:03:50,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005205.02.gif,2022-02-16 17:03:50,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005210.03.gif,2022-02-16 17:03:51,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005215.03.gif,2022-02-16 17:03:51,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005220.00.gif,2022-02-16 17:03:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005225.01.gif,2022-02-16 17:03:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005230.01.gif,2022-02-16 17:03:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005235.02.gif,2022-02-16 17:03:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005240.02.gif,2022-02-16 17:03:53,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005245.03.gif,2022-02-16 17:03:53,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005250.00.gif,2022-02-16 17:03:54,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005255.01.gif,2022-02-16 17:03:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005300.01.gif,2022-02-16 17:03:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005305.02.gif,2022-02-16 17:03:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005310.02.gif,2022-02-16 17:03:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005315.03.gif,2022-02-16 17:03:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005320.03.gif,2022-02-16 17:03:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005325.00.gif,2022-02-16 17:03:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005330.01.gif,2022-02-16 17:03:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005335.01.gif,2022-02-16 17:03:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005340.02.gif,2022-02-16 17:03:59,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005345.02.gif,2022-02-16 17:04:08,couch,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,005350.03.gif,2022-02-16 17:04:19,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005355.03.gif,2022-02-16 17:04:28,couch,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,005400.00.gif,2022-02-16 17:05:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005405.01.gif,2022-02-16 17:05:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005410.01.gif,2022-02-16 17:05:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005415.02.gif,2022-02-16 17:05:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005420.02.gif,2022-02-16 17:05:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005425.03.gif,2022-02-16 17:05:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005430.00.gif,2022-02-16 17:05:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005435.01.gif,2022-02-16 17:05:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005440.01.gif,2022-02-16 17:05:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005445.02.gif,2022-02-16 17:05:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005450.02.gif,2022-02-16 17:05:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005455.03.gif,2022-02-16 17:06:00,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005500.03.gif,2022-02-16 17:06:09,couch,pulling herself up,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,005505.00.gif,2022-02-16 17:06:11,couch,pulling herself up,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,005510.01.gif,2022-02-16 17:06:25,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005515.01.gif,2022-02-16 17:06:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005520.02.gif,2022-02-16 17:06:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005525.02.gif,2022-02-16 17:06:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005530.03.gif,2022-02-16 17:06:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005535.03.gif,2022-02-16 17:07:02,couch,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,005540.00.gif,2022-02-16 17:07:09,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005545.01.gif,2022-02-16 17:07:16,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005550.01.gif,2022-02-16 17:07:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005555.02.gif,2022-02-16 17:07:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005600.02.gif,2022-02-16 17:07:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005605.03.gif,2022-02-16 17:07:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005610.03.gif,2022-02-16 17:07:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005615.00.gif,2022-02-16 17:07:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005620.01.gif,2022-02-16 17:07:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005625.01.gif,2022-02-16 17:07:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005630.02.gif,2022-02-16 17:07:59,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
